proj,layer,seed,optimizer,step,loss_plaintext,loss_O1A,loss_O1C,loss_absdiff_O1A,loss_absdiff_O1C,gradA_relation_err,O1A_A_update_relerr,O1A_B_update_relerr,O1C_A_update_relerr,O1C_B_update_relerr,O1A_dW_relerr,O1A_dW_cos,O1C_dW_relerr,O1C_dW_cos,O1A_optstate_relerr,O1C_optstate_relerr,T_in_orthogonal,T_out_orthogonal,A_gpu_adamw_safe,B_gpu_adamw_safe,O1C_A_in_tdx,O1C_B_in_tdx,nan_inf
q_proj,20,1234,adamw,1,1.4000058391129175,1.4000058391129175,1.4000058391129175,0.0,0.0,1.752208118720232e-15,0.025929869550840676,0.029947018526138295,3.905043349948293e-15,2.2323716002677174e-16,0.038488121548662005,0.9992591022778714,3.936165240922006e-15,1.0000000000000102,0.7586516706055931,4.888099283534619e-15,False,True,False,False,True,True,False
q_proj,20,1234,adamw,10,1.2266671736206831,1.250813830410704,1.2266671736206831,0.024146656790020815,0.0,0.31098359291974637,0.16776273897299432,0.17823791364223884,4.0939058814209975e-15,1.2145869305989847e-15,0.23645136225577007,0.97164438729148,4.282722684268545e-15,1.000000000000004,0.7269588873505997,5.018326066554013e-15,False,True,False,False,True,True,False
q_proj,20,1234,adamw,50,0.053579629671811985,0.110276475125004,0.05357962967181191,0.05669684545319202,7.632783294297951e-17,1.167314688238732,0.340042191014334,0.35837049047302555,4.061929865547534e-15,3.625438199128498e-15,0.42593022941896713,0.9051352701007178,4.732566857683991e-15,1.0000000000000113,2.6919060567174236,4.546615310159972e-15,False,True,False,False,True,True,False
q_proj,21,1234,adamw,1,1.412836551982321,1.4128365519823207,1.4128365519823207,2.220446049250313e-16,2.220446049250313e-16,1.6753374070386578e-15,0.03638075406203994,0.028858155313827873,7.677478388732227e-16,3.4913905029495663e-16,0.04663594498495697,0.9989120984976528,7.880865601404148e-16,0.999999999999995,0.9359798370141189,1.6766869637094139e-15,False,True,False,False,True,True,False
q_proj,21,1234,adamw,10,1.2415949665049895,1.2455299136572227,1.2415949665049895,0.0039349471522331925,0.0,0.11841034583303493,0.24023343989882343,0.15632023767556227,9.219898982867892e-16,7.327289717502945e-16,0.2771585743369315,0.9608789062879299,1.1473118603483706e-15,0.9999999999999958,0.9394244337548259,1.6836086319075901e-15,False,True,False,False,True,True,False
q_proj,21,1234,adamw,50,0.05387778368806121,0.05848401508411597,0.0538777836880613,0.004606231396054761,9.020562075079397e-17,0.6935025990084653,0.5391897713306331,0.24690267853705206,1.7960512120327327e-15,1.4003408707050145e-15,0.5637200564845132,0.8265548628447588,2.101394959021495e-15,0.9999999999999971,1.1500396799621566,1.74525181768984e-15,False,True,False,False,True,True,False
q_proj,22,1234,adamw,1,1.4253841851626103,1.4253841851626103,1.4253841851626103,0.0,0.0,1.5900774631954407e-15,0.03694500611986859,0.02753127288048049,4.9933763279972346e-17,1.7928303880687766e-16,0.046569465355336,0.9989152636106189,1.8260104076156016e-16,0.9999999999999887,0.9134097706809332,1.0868955486952995e-16,False,True,False,False,True,True,False
q_proj,22,1234,adamw,10,1.2530806340995373,1.2569188809820713,1.2530806340995373,0.00383824688253398,0.0,0.13098266087245242,0.24227108546916076,0.14686596499565074,8.205489743202774e-16,6.645747289827772e-16,0.2735586077602686,0.9618565880889529,1.0580195381040867e-15,0.9999999999999997,0.9125907438083304,6.505338760456413e-16,False,True,False,False,True,True,False
q_proj,22,1234,adamw,50,0.0791098488330846,0.0784030029873554,0.07910984883308453,0.0007068458457291926,6.938893903907228e-17,0.5613196146425378,0.5306736488369066,0.25991940783817236,1.7214249220554571e-15,1.964233533352063e-15,0.5568523271288119,0.8315790443030577,2.1862175324671005e-15,0.999999999999979,0.9536204974120301,1.5046454802437733e-15,False,True,False,False,True,True,False
q_proj,23,1234,adamw,1,1.4430858912682856,1.4430858912682853,1.4430858912682853,2.220446049250313e-16,2.220446049250313e-16,1.3458850905067922e-15,0.03961941729631115,0.026924679878283148,1.0904069301764064e-16,3.4497297009799294e-17,0.05030988497183123,0.9987377668080345,1.1852358902123448e-16,0.9999999999999739,0.9175642948556972,2.5059118212607784e-16,False,True,False,False,True,True,False
