2026/07/12 09:26:59.114, 31, 2, 2143, 479, 91.91, 1755, 1593, 5, P0
2026/07/12 09:26:59.314, 32, 2, 2143, 479, 91.79, 1755, 1593, 5, P0
2026/07/12 09:26:59.515, 31, 2, 2143, 479, 91.98, 1755, 1593, 5, P0
2026/07/12 09:26:59.715, 31, 2, 2143, 479, 91.72, 1755, 1593, 5, P0
2026/07/12 09:26:59.915, 27, 2, 2143, 479, 91.61, 1755, 1593, 5, P0
2026/07/12 09:27:00.116, 25, 2, 2143, 479, 91.41, 1755, 1593, 5, P0
2026/07/12 09:27:00.316, 26, 2, 2143, 479, 91.18, 1755, 1593, 5, P0
2026/07/12 09:27:00.516, 26, 1, 2143, 479, 90.96, 1755, 1593, 5, P0
2026/07/12 09:27:00.717, 29, 2, 2143, 479, 91.15, 1755, 1593, 5, P0
2026/07/12 09:27:00.917, 27, 2, 2143, 479, 90.88, 1755, 1593, 5, P0
2026/07/12 09:27:01.117, 27, 2, 2143, 479, 90.98, 1755, 1593, 5, P0
2026/07/12 09:27:01.317, 31, 2, 2143, 479, 90.93, 1755, 1593, 5, P0
2026/07/12 09:27:01.517, 24, 2, 2143, 479, 90.94, 1755, 1593, 5, P0
2026/07/12 09:27:01.718, 32, 2, 2143, 479, 90.92, 1755, 1593, 5, P0
2026/07/12 09:27:01.918, 27, 2, 2143, 479, 90.93, 1755, 1593, 5, P0
2026/07/12 09:27:02.118, 30, 2, 2143, 479, 90.87, 1755, 1593, 5, P0
2026/07/12 09:27:02.318, 24, 1, 2143, 479, 90.71, 1755, 1593, 5, P0
2026/07/12 09:27:02.518, 32, 2, 2143, 479, 90.85, 1755, 1593, 5, P0
2026/07/12 09:27:02.719, 24, 1, 2143, 479, 90.68, 1755, 1593, 5, P0
2026/07/12 09:27:02.919, 32, 2, 2143, 479, 90.99, 1755, 1593, 5, P0
2026/07/12 09:27:03.119, 26, 2, 2143, 479, 91.05, 1755, 1593, 5, P0
2026/07/12 09:27:03.319, 26, 2, 2143, 479, 91.41, 1755, 1593, 5, P0
2026/07/12 09:27:03.519, 32, 2, 2143, 479, 91.57, 1755, 1593, 5, P0
2026/07/12 09:27:03.720, 32, 2, 2143, 479, 91.92, 1755, 1593, 5, P0
2026/07/12 09:27:03.920, 32, 2, 2143, 479, 91.74, 1755, 1593, 5, P0
2026/07/12 09:27:04.120, 33, 2, 2143, 479, 91.89, 1755, 1593, 5, P0
2026/07/12 09:27:04.320, 30, 2, 2143, 479, 92.05, 1755, 1593, 5, P0
2026/07/12 09:27:04.520, 31, 2, 2143, 479, 91.75, 1755, 1593, 5, P0
2026/07/12 09:27:04.721, 26, 2, 2143, 479, 91.61, 1755, 1593, 5, P0
2026/07/12 09:27:04.921, 33, 2, 2143, 479, 91.80, 1755, 1593, 5, P0
2026/07/12 09:27:05.121, 31, 2, 2143, 479, 91.96, 1755, 1593, 5, P0
2026/07/12 09:27:05.321, 31, 2, 2143, 479, 91.91, 1755, 1593, 5, P0
2026/07/12 09:27:05.521, 32, 2, 2143, 479, 92.15, 1755, 1593, 5, P0
2026/07/12 09:27:05.722, 31, 2, 2143, 479, 92.45, 1755, 1593, 5, P0
2026/07/12 09:27:05.922, 29, 2, 2143, 479, 92.30, 1755, 1593, 5, P0
2026/07/12 09:27:06.122, 34, 2, 2143, 479, 92.02, 1755, 1593, 5, P0
2026/07/12 09:27:06.322, 32, 2, 2143, 479, 92.13, 1755, 1593, 5, P0
2026/07/12 09:27:06.522, 26, 2, 2143, 479, 91.88, 1755, 1593, 5, P0
2026/07/12 09:27:06.723, 31, 2, 2143, 479, 91.92, 1755, 1593, 5, P0
2026/07/12 09:27:06.923, 32, 2, 2143, 479, 91.95, 1755, 1593, 5, P0
2026/07/12 09:27:07.123, 33, 2, 2143, 479, 92.25, 1755, 1593, 5, P0
2026/07/12 09:27:07.323, 33, 2, 2143, 479, 92.12, 1755, 1593, 5, P0
2026/07/12 09:27:07.523, 32, 2, 2143, 479, 92.29, 1755, 1593, 5, P0
2026/07/12 09:27:07.724, 32, 2, 2143, 479, 92.26, 1755, 1593, 5, P0
2026/07/12 09:27:07.924, 32, 2, 2143, 479, 92.28, 1755, 1593, 5, P0
2026/07/12 09:27:08.124, 32, 2, 2143, 479, 92.19, 1755, 1593, 5, P0
2026/07/12 09:27:08.324, 31, 2, 2143, 479, 92.13, 1755, 1593, 5, P0
2026/07/12 09:27:08.524, 30, 2, 2143, 479, 91.97, 1755, 1593, 5, P0
2026/07/12 09:27:08.725, 32, 2, 2143, 479, 91.84, 1755, 1593, 5, P0
2026/07/12 09:27:08.925, 32, 2, 2143, 479, 91.91, 1755, 1593, 5, P0
2026/07/12 09:27:09.125, 33, 2, 2143, 479, 92.10, 1755, 1593, 5, P0
2026/07/12 09:27:09.325, 32, 2, 2143, 479, 92.04, 1755, 1593, 5, P0
2026/07/12 09:27:09.525, 30, 2, 2143, 479, 92.14, 1755, 1593, 5, P0
2026/07/12 09:27:09.726, 29, 2, 2143, 479, 92.09, 1755, 1593, 5, P0
2026/07/12 09:27:09.926, 32, 2, 2143, 479, 92.10, 1755, 1593, 5, P0
2026/07/12 09:27:10.126, 33, 2, 2143, 479, 92.17, 1755, 1593, 5, P0
2026/07/12 09:27:10.326, 31, 2, 2143, 479, 92.14, 1755, 1593, 5, P0
2026/07/12 09:27:10.526, 32, 2, 2143, 479, 92.18, 1755, 1593, 5, P0
2026/07/12 09:27:10.727, 30, 2, 2143, 479, 92.42, 1755, 1593, 5, P0
2026/07/12 09:27:10.927, 31, 2, 2143, 479, 92.51, 1755, 1593, 5, P0
2026/07/12 09:27:11.127, 33, 2, 2143, 479, 92.33, 1755, 1593, 5, P0
2026/07/12 09:27:11.327, 30, 2, 2143, 479, 92.58, 1755, 1593, 5, P0
2026/07/12 09:27:11.527, 30, 2, 2143, 479, 92.35, 1755, 1593, 5, P0
2026/07/12 09:27:11.728, 30, 2, 2143, 479, 92.12, 1755, 1593, 5, P0
2026/07/12 09:27:11.928, 31, 2, 2143, 479, 92.04, 1755, 1593, 5, P0
2026/07/12 09:27:12.128, 32, 2, 2143, 479, 92.27, 1755, 1593, 5, P0
2026/07/12 09:27:12.328, 33, 2, 2143, 479, 92.06, 1755, 1593, 5, P0
2026/07/12 09:27:12.528, 30, 2, 2143, 479, 92.29, 1755, 1593, 5, P0
2026/07/12 09:27:12.729, 32, 2, 2143, 479, 92.44, 1755, 1593, 5, P0
2026/07/12 09:27:12.929, 33, 2, 2143, 479, 92.35, 1755, 1593, 5, P0
2026/07/12 09:27:13.129, 30, 2, 2143, 479, 92.44, 1755, 1593, 5, P0
2026/07/12 09:27:13.329, 31, 2, 2143, 479, 92.27, 1755, 1593, 5, P0
2026/07/12 09:27:13.529, 31, 2, 2143, 479, 92.09, 1755, 1593, 5, P0
2026/07/12 09:27:13.729, 32, 2, 2143, 479, 92.10, 1755, 1593, 5, P0
2026/07/12 09:27:13.930, 32, 2, 2143, 479, 92.17, 1755, 1593, 5, P0
2026/07/12 09:27:14.130, 32, 2, 2143, 479, 92.23, 1755, 1593, 5, P0
2026/07/12 09:27:14.330, 32, 2, 2143, 479, 92.31, 1755, 1593, 5, P0
2026/07/12 09:27:14.530, 29, 2, 2143, 479, 92.30, 1755, 1593, 5, P0
2026/07/12 09:27:14.730, 31, 2, 2143, 479, 92.19, 1755, 1593, 5, P0
2026/07/12 09:27:14.931, 30, 2, 2143, 479, 92.17, 1755, 1593, 5, P0
2026/07/12 09:27:15.131, 32, 2, 2143, 479, 92.28, 1755, 1593, 5, P0
2026/07/12 09:27:15.331, 29, 2, 2143, 479, 92.10, 1755, 1593, 5, P0
2026/07/12 09:27:15.531, 29, 2, 2143, 479, 92.06, 1755, 1593, 5, P0
2026/07/12 09:27:15.731, 31, 2, 2143, 479, 92.17, 1755, 1593, 5, P0
2026/07/12 09:27:15.932, 32, 2, 2143, 479, 91.83, 1755, 1593, 5, P0
2026/07/12 09:27:16.132, 3, 0, 2143, 479, 90.06, 1755, 1593, 5, P0
2026/07/12 09:27:16.332, 0, 0, 2143, 479, 88.34, 1755, 1593, 5, P0
2026/07/12 09:27:16.532, 0, 0, 0, 479, 87.08, 1755, 1593, 5, P0
